Item,Covariate,Model,Z_Score,SE,Est
R_2_Orthopnea,Sex_Female,1. Naive LMM,2.24093116174334,0.05022709740665731,0.11255546774249646
R_2_Orthopnea,Treatment_Active,1. Naive LMM,0.7414814771029792,0.0520332770589255,0.03858171113216064
R_2_Orthopnea,Age_Base,1. Naive LMM,-3.0355116260406327,0.02395247561304067,-0.07270801819583969
R_2_Orthopnea,Bulbar_Onset,1. Naive LMM,0.4316583749915177,0.00023785451397372894,0.00010267189298629707
R_2_Orthopnea,FVC_Base,1. Naive LMM,8.424418205414842,9.739045779503795e-05,0.0008204579456822036
R_2_Orthopnea,BMI_Base,1. Naive LMM,-3.5552204767797098,0.00012433371477695436,-0.0004420337687291161
R_2_Orthopnea,Sex_Female,2. Ordinal / IRT,2.9561926835290673,0.09036331712901818,0.2671313769562204
R_2_Orthopnea,Treatment_Active,2. Ordinal / IRT,0.9495996689340234,0.09255264913020633,0.08788796497301075
R_2_Orthopnea,Age_Base,2. Ordinal / IRT,-5.0712010203034765,0.04241721963477588,-0.21510624749031207
R_2_Orthopnea,Bulbar_Onset,2. Ordinal / IRT,1.0494681892198712,0.0005595990761718851,0.000587281429159221
R_2_Orthopnea,FVC_Base,2. Ordinal / IRT,10.614601442250207,0.0002641790175662023,0.0028041549808704535
R_2_Orthopnea,BMI_Base,2. Ordinal / IRT,-1.826163360404884,0.0003606057113883968,-0.0006585249376902285
R_2_Orthopnea,Sex_Female,3. Discrete AR(1),2.408540610696794,0.021987824367359892,0.052958567929654844
R_2_Orthopnea,Treatment_Active,3. Discrete AR(1),0.6453123301742741,0.022957732772587672,0.014814908030996849
R_2_Orthopnea,Age_Base,3. Discrete AR(1),-2.7702731598160826,0.010490224603586945,-0.02906078765975922
R_2_Orthopnea,Bulbar_Onset,3. Discrete AR(1),-0.39129531832928793,0.0005929001308864288,-0.00023199904545268164
R_2_Orthopnea,FVC_Base,3. Discrete AR(1),5.235764655585744,0.0002685684942661524,0.0014061614298826032
R_2_Orthopnea,BMI_Base,3. Discrete AR(1),-2.14710886864883,0.0003867802312543404,-0.0008304592647442396
R_2_Orthopnea,Sex_Female,5. LPMM Approximation,6.121836262865681,0.09744481411204386,0.5965411966593156
R_2_Orthopnea,Treatment_Active,5. LPMM Approximation,1.1769122920559079,0.0986411326733263,0.11609196154555536
R_2_Orthopnea,Age_Base,5. LPMM Approximation,-8.384357873819274,0.04682234129265608,-0.39257526588773434
R_2_Orthopnea,Bulbar_Onset,5. LPMM Approximation,-4.011339997304761,0.00018222237736932565,-0.0007309559107455379
R_2_Orthopnea,FVC_Base,5. LPMM Approximation,10.266159181034483,7.412734134232993e-05,0.0007610030858872374
R_2_Orthopnea,BMI_Base,5. LPMM Approximation,-1.9062732718651383,9.431457420798157e-05,-0.0001797893519600164
R_3_Respiratory_Insufficiency,Sex_Female,1. Naive LMM,2.0591573064781072,0.034085007111980564,0.07018639143599303
R_3_Respiratory_Insufficiency,Treatment_Active,1. Naive LMM,0.7054982509859233,0.03534148012889928,0.02493335241819221
R_3_Respiratory_Insufficiency,Age_Base,1. Naive LMM,-2.568250349615934,0.016249908758191645,-0.04173383384945272
R_3_Respiratory_Insufficiency,Bulbar_Onset,1. Naive LMM,2.1284772845688607,0.00017003691512361717,0.0003619197113787825
R_3_Respiratory_Insufficiency,FVC_Base,1. Naive LMM,11.497754162814516,6.969878528236105e-05,0.0008013794986233819
R_3_Respiratory_Insufficiency,BMI_Base,1. Naive LMM,-3.5384046521087,8.978217500834335e-05,-0.00031768566572595955
R_3_Respiratory_Insufficiency,Sex_Female,2. Ordinal / IRT,2.8641730112072805,0.12706591671705297,0.3639387693052951
R_3_Respiratory_Insufficiency,Treatment_Active,2. Ordinal / IRT,0.8977371205043189,0.1266416960551385,0.1136909515523232
R_3_Respiratory_Insufficiency,Age_Base,2. Ordinal / IRT,-5.024605300154669,0.05868812739243034,-0.2948846759521579
R_3_Respiratory_Insufficiency,Bulbar_Onset,2. Ordinal / IRT,1.3762072975158317,0.00066690538474354,0.0009178000572366631
R_3_Respiratory_Insufficiency,FVC_Base,2. Ordinal / IRT,10.15106621990324,0.0003266883197857375,0.0033162347674139474
R_3_Respiratory_Insufficiency,BMI_Base,2. Ordinal / IRT,-3.032401281021526,0.00044608927070227916,-0.0013527216759275497
R_3_Respiratory_Insufficiency,Sex_Female,3. Discrete AR(1),1.4693748386988312,0.012259184385998202,0.01801333707975534
R_3_Respiratory_Insufficiency,Treatment_Active,3. Discrete AR(1),-0.263262912228607,0.013023334100612034,-0.0034285608622532503
R_3_Respiratory_Insufficiency,Age_Base,3. Discrete AR(1),-2.2650133046026046,0.005813654854477602,-0.013168005593759288
R_3_Respiratory_Insufficiency,Bulbar_Onset,3. Discrete AR(1),0.761315388049159,0.00033635361801947144,0.0002560711852242325
R_3_Respiratory_Insufficiency,FVC_Base,3. Discrete AR(1),5.920450314581231,0.00013984699509954855,0.0008279571861303621
R_3_Respiratory_Insufficiency,BMI_Base,3. Discrete AR(1),-2.0834297556292047,0.00021728387609828618,-0.0004526956928816188
R_3_Respiratory_Insufficiency,Sex_Female,5. LPMM Approximation,3.9931218198585823,0.12680210583886975,0.5063362556292081
R_3_Respiratory_Insufficiency,Treatment_Active,5. LPMM Approximation,1.4797448551018653,0.12568940625351266,0.18598825224444357
R_3_Respiratory_Insufficiency,Age_Base,5. LPMM Approximation,-6.329495612084257,0.06158574045185313,-0.3898066739569643
R_3_Respiratory_Insufficiency,Bulbar_Onset,5. LPMM Approximation,-4.011339997304761,0.00018222237736932565,-0.0007309559107455379
R_3_Respiratory_Insufficiency,FVC_Base,5. LPMM Approximation,10.266159181034483,7.412734134232993e-05,0.0007610030858872374
R_3_Respiratory_Insufficiency,BMI_Base,5. LPMM Approximation,-1.9062732718651383,9.431457420798157e-05,-0.0001797893519600164
Q8_Walking,Age_Base,4a. CLOUD (Full),1.9232910981574425,0.3530723979591837,0.679061
Q6_Dressing_and_Hygiene,Sex_Female,4a. CLOUD (Full),0.7626582380003735,0.47392525510204087,0.361443
Q5_Cutting,Sex_Female,4a. CLOUD (Full),0.7985994556113903,0.5848163265306122,0.467034
Q6_Dressing_and_Hygiene,Treatment_Active,4a. CLOUD (Full),0.5812602531637282,0.46753239795918367,0.271758
Q1_Speech,Age_Base,4a. CLOUD (Full),-0.1315982459715141,0.3367757653061224,-0.0443191
Q1_Speech,Sex_Female,4a. CLOUD (Full),3.4512275326871182,0.7060994897959183,2.43691
R_2_Orthopnea,Sex_Female,4a. CLOUD (Full),3.0489665921560882,0.4561512755102041,1.39079
Q9_Climbing_Stairs,Age_Base,4a. CLOUD (Full),0.9439341363859163,0.29405229591836735,0.277566
Q5_Cutting,Treatment_Active,4a. CLOUD (Full),0.9771776406035665,0.5832,0.56989
Q3_Swallowing,Sex_Female,4a. CLOUD (Full),2.5809085762166815,0.4505816326530612,1.16291
Q3_Swallowing,Age_Base,4a. CLOUD (Full),-1.4558539293577104,0.21320408163265306,-0.310394
Q3_Swallowing,Treatment_Active,4a. CLOUD (Full),-0.2332026856197078,0.4306382653061225,-0.100426
R_1_Dyspnea,Age_Base,4a. CLOUD (Full),-1.507717724221739,0.15889114795918366,-0.239563
Q1_Speech,Treatment_Active,4a. CLOUD (Full),-0.3984404787347724,0.6684285714285714,-0.266329
Q2_Salivation,Treatment_Active,4a. CLOUD (Full),1.3472045662171985,0.3582655612244898,0.482657
R_3_Respiratory_Insufficiency,Treatment_Active,4a. CLOUD (Full),2.07960819135538,0.7828686224489796,1.62806
Q8_Walking,Treatment_Active,4a. CLOUD (Full),-3.1085947482856664,0.6863647959183674,-2.13363
Q2_Salivation,Sex_Female,4a. CLOUD (Full),3.688868364041373,0.3756301020408163,1.38565
Q4_Handwriting,Sex_Female,4a. CLOUD (Full),0.1376839768722223,0.4725742346938776,0.0650659
Q9_Climbing_Stairs,Treatment_Active,4a. CLOUD (Full),-3.8922563815259634,0.5828367346938775,-2.26855
Q7_Turning_in_Bed,Sex_Female,4a. CLOUD (Full),1.550133826597008,0.4837969387755102,0.74995
R_2_Orthopnea,Age_Base,4a. CLOUD (Full),-1.7293153057829553,0.22243543367346938,-0.384661
Q7_Turning_in_Bed,Treatment_Active,4a. CLOUD (Full),-0.9593426827040278,0.46776403061224486,-0.448746
Q2_Salivation,Age_Base,4a. CLOUD (Full),-1.996943246801751,0.18202920918367346,-0.363502
R_1_Dyspnea,Sex_Female,4a. CLOUD (Full),1.9867116614957883,0.33077875,0.657162
R_3_Respiratory_Insufficiency,Sex_Female,4a. CLOUD (Full),2.714182912913642,0.8405918367346938,2.28152
Q7_Turning_in_Bed,Age_Base,4a. CLOUD (Full),2.132352479362598,0.23785326530612247,0.507187
Q4_Handwriting,Treatment_Active,4a. CLOUD (Full),2.9012409265758077,0.47191530612244903,1.36914
Q4_Handwriting,Age_Base,4a. CLOUD (Full),4.73506447654893,0.23410663265306125,1.10851
Q6_Dressing_and_Hygiene,Age_Base,4a. CLOUD (Full),3.6753004270747915,0.23612219387755104,0.86782
R_2_Orthopnea,Treatment_Active,4a. CLOUD (Full),2.5086055512179795,0.4254076530612245,1.06718
Q5_Cutting,Age_Base,4a. CLOUD (Full),5.138560086201014,0.29167704081632656,1.4988
R_3_Respiratory_Insufficiency,Age_Base,4a. CLOUD (Full),-2.147063413046865,0.38728711734693877,-0.83153
Q9_Climbing_Stairs,Sex_Female,4a. CLOUD (Full),1.5802160062254014,0.5907331632653061,0.933486
R_1_Dyspnea,Treatment_Active,4a. CLOUD (Full),1.5160886805996752,0.30918112244897955,0.468746
Q8_Walking,Sex_Female,4a. CLOUD (Full),1.7207565436123575,0.699866581632653,1.2043
Q7_Turning_in_Bed,BMI_Base,4a. CLOUD (Full),1.6044587996318427,0.25241533163265306,0.40499
Q8_Walking,BMI_Base,4a. CLOUD (Full),1.6044587996318427,0.43327091674744894,0.695165335
Q9_Climbing_Stairs,BMI_Base,4a. CLOUD (Full),1.6044587996318427,0.37607107844617343,0.6033905511
Q1_Speech,BMI_Base,4a. CLOUD (Full),1.4489752247740117,0.42020663265306124,0.608869
Q2_Salivation,BMI_Base,4a. CLOUD (Full),1.4489752247740117,0.2085178767015306,0.30213723726299996
Q3_Swallowing,BMI_Base,4a. CLOUD (Full),1.4489752247740117,0.26514408210459184,0.384187205965
Q4_Handwriting,Bulbar_Onset,4a. CLOUD (Full),-10.198974019686943,0.6323469387755104,-6.44929
Q5_Cutting,Bulbar_Onset,4a. CLOUD (Full),-10.198974019686942,0.8881692163265309,-9.0584147624
Q6_Dressing_and_Hygiene,Bulbar_Onset,4a. CLOUD (Full),-10.198974019686943,0.6446524102040818,-6.574793183400001
R_1_Dyspnea,BMI_Base,4a. CLOUD (Full),0.7560076152014449,0.2607566326530612,0.197134
R_2_Orthopnea,BMI_Base,4a. CLOUD (Full),0.7560076152014448,0.37852215065816325,0.28616562842
R_3_Respiratory_Insufficiency,BMI_Base,4a. CLOUD (Full),0.7560076152014449,0.5039069774693877,0.38095751232
Q7_Turning_in_Bed,FVC_Base,4a. CLOUD (Full),3.109880052537223,0.2171443877551021,0.675293
Q8_Walking,FVC_Base,4a. CLOUD (Full),3.1098800525372234,0.3727283415816327,1.1591404345
Q9_Climbing_Stairs,FVC_Base,4a. CLOUD (Full),3.109880052537223,0.323521251872449,1.00611228777
R_1_Dyspnea,FVC_Base,4a. CLOUD (Full),4.030442851516345,0.22669642857142855,0.913687
R_2_Orthopnea,FVC_Base,4a. CLOUD (Full),4.030442851516345,0.32907933660714284,1.3263354598100001
R_3_Respiratory_Insufficiency,FVC_Base,4a. CLOUD (Full),4.030442851516345,0.43808631428571426,1.76568185376
R_1_Dyspnea,Bulbar_Onset,4a. CLOUD (Full),-6.486432040221676,0.5358061224489796,-3.47547
R_2_Orthopnea,Bulbar_Onset,4a. CLOUD (Full),-6.4864320402216755,0.7777922415306123,-5.0450965161
R_3_Respiratory_Insufficiency,Bulbar_Onset,4a. CLOUD (Full),-6.486432040221676,1.035434615510204,-6.7162762656
Q4_Handwriting,FVC_Base,4a. CLOUD (Full),2.279427240570817,0.24483869897959185,0.558092
Q5_Cutting,FVC_Base,4a. CLOUD (Full),2.2794272405708176,0.34389064303877553,0.7838736995200001
Q6_Dressing_and_Hygiene,FVC_Base,4a. CLOUD (Full),2.279427240570817,0.24960326006173472,0.5689524703200001
Q7_Turning_in_Bed,Bulbar_Onset,4a. CLOUD (Full),-9.857561956214468,0.5685178571428571,-5.6042
Q8_Walking,Bulbar_Onset,4a. CLOUD (Full),-9.857561956214468,0.9758609017857142,-9.619609299999999
Q9_Climbing_Stairs,Bulbar_Onset,4a. CLOUD (Full),-9.857561956214466,0.8470290701785713,-8.349641537999998
Q1_Speech,Bulbar_Onset,4a. CLOUD (Full),-13.186085836218698,0.9504336734693877,-12.5325
Q2_Salivation,Bulbar_Onset,4a. CLOUD (Full),-13.1860858362187,0.47163085048469383,-6.2189648775
Q3_Swallowing,Bulbar_Onset,4a. CLOUD (Full),-13.186085836218698,0.5997093914540816,-7.907819512500001
Q4_Handwriting,BMI_Base,4a. CLOUD (Full),3.3804175048523355,0.281397193877551,0.95124
Q5_Cutting,BMI_Base,4a. CLOUD (Full),3.3804175048523355,0.3952392426326531,1.3360736544
Q6_Dressing_and_Hygiene,BMI_Base,4a. CLOUD (Full),3.380417504852336,0.28687318327040817,0.9697511304
Q1_Speech,FVC_Base,4a. CLOUD (Full),1.3081213174400608,0.34762066326530616,0.45473
Q2_Salivation,FVC_Base,4a. CLOUD (Full),1.3081213174400608,0.17249875887015306,0.22564930371
Q3_Swallowing,FVC_Base,4a. CLOUD (Full),1.3081213174400608,0.21934342421045921,0.28692780905000004
Q7_Turning_in_Bed,Treatment_Active,4b. CLOUD (3D),-1.0262431420771405,0.5136599489795919,-0.52714
Q5_Cutting,Treatment_Active,4b. CLOUD (3D),0.7790395450619941,0.6182497448979591,0.481641
Q3_Swallowing,Treatment_Active,4b. CLOUD (3D),-0.5543983322003389,0.427423724489796,-0.236963
Q7_Turning_in_Bed,Sex_Female,4b. CLOUD (3D),1.1565532579254838,0.4696005102040816,0.543118
Q7_Turning_in_Bed,Age_Base,4b. CLOUD (3D),2.091163755836071,0.23663091836734695,0.494834
Q4_Handwriting,Age_Base,4b. CLOUD (3D),4.488549932318283,0.24310969387755102,1.09121
Q4_Handwriting,Treatment_Active,4b. CLOUD (3D),2.6485367828061888,0.49286836734693873,1.30538
Q6_Dressing_and_Hygiene,Age_Base,4b. CLOUD (3D),3.3939088179088177,0.24762627551020408,0.840421
Q3_Swallowing,Age_Base,4b. CLOUD (3D),-1.4402002217303085,0.20732117346938778,-0.298584
Q5_Cutting,Age_Base,4b. CLOUD (3D),4.7155816815121145,0.3126316326530612,1.47424
Q3_Swallowing,Sex_Female,4b. CLOUD (3D),2.055169354475868,0.4518907397959184,0.928712
Q8_Walking,Sex_Female,4b. CLOUD (3D),1.2048058965604378,0.6945591836734694,0.836809
Q2_Salivation,Age_Base,4b. CLOUD (3D),-2.0324525391456643,0.1778157142857143,-0.361402
Q8_Walking,Treatment_Active,4b. CLOUD (3D),-3.004535391757866,0.7499295918367347,-2.25319
Q9_Climbing_Stairs,Age_Base,4b. CLOUD (3D),0.8332088480321745,0.3045875,0.253785
Q6_Dressing_and_Hygiene,Sex_Female,4b. CLOUD (3D),0.34908574831573097,0.487479081632653,0.170172
Q8_Walking,Age_Base,4b. CLOUD (3D),1.797156548491136,0.3601633928571429,0.64727
Q2_Salivation,Sex_Female,4b. CLOUD (3D),3.2323658961244357,0.3758176020408164,1.21478
Q6_Dressing_and_Hygiene,Treatment_Active,4b. CLOUD (3D),0.4151712784458377,0.49462959183673466,0.205356
Q1_Speech,Sex_Female,4b. CLOUD (3D),2.9607231127160025,0.7388127551020408,2.18742
Q9_Climbing_Stairs,Treatment_Active,4b. CLOUD (3D),-3.855388766994074,0.6220280612244897,-2.39816
Q4_Handwriting,Sex_Female,4b. CLOUD (3D),-0.212230077970844,0.4744709183673469,-0.100697
Q2_Salivation,Treatment_Active,4b. CLOUD (3D),1.0657949581179111,0.3564428571428571,0.379895
Q9_Climbing_Stairs,Sex_Female,4b. CLOUD (3D),1.0750908231796061,0.5792961734693878,0.622796
Q1_Speech,Age_Base,4b. CLOUD (3D),-0.13232082079193788,0.3359622448979592,-0.0444548
Q5_Cutting,Sex_Female,4b. CLOUD (3D),0.3654444952745388,0.6117262755102041,0.223552
Q1_Speech,Treatment_Active,4b. CLOUD (3D),-0.6934840226458762,0.6966173469387755,-0.483093
Q7_Turning_in_Bed,FVC_Base,4b. CLOUD (3D),3.053661619088813,0.20803756805561222,0.6352763369
Q8_Walking,FVC_Base,4b. CLOUD (3D),3.053661619088813,0.3619766183130102,1.10535410635
Q9_Climbing_Stairs,FVC_Base,4b. CLOUD (3D),3.0536616190888135,0.31564574323647954,0.9638752913499999
Q7_Turning_in_Bed,BMI_Base,4b. CLOUD (3D),1.8780187431058575,0.2445164084979082,0.45920639815599995
Q8_Walking,BMI_Base,4b. CLOUD (3D),1.8780187431058577,0.42544826637492356,0.798999818474
Q9_Climbing_Stairs,BMI_Base,4b. CLOUD (3D),1.8780187431058573,0.3709933941989031,0.6967325478739999
Q1_Speech,Bulbar_Onset,4b. CLOUD (3D),-12.905853014789534,0.9796387729591837,-12.6430740114
Q2_Salivation,Bulbar_Onset,4b. CLOUD (3D),-12.905853014789534,0.4612530076530612,-5.9528635194
Q3_Swallowing,Bulbar_Onset,4b. CLOUD (3D),-12.905853014789534,0.5749556938775511,-7.420293675200001
Q1_Speech,BMI_Base,4b. CLOUD (3D),1.2617728147772425,0.45526834053673465,0.5744452155179999
Q2_Salivation,BMI_Base,4b. CLOUD (3D),1.2617728147772427,0.21435849331224488,0.270471719478
Q3_Swallowing,BMI_Base,4b. CLOUD (3D),1.261772814777243,0.26719963711020406,0.337145238224
Q4_Handwriting,FVC_Base,4b. CLOUD (3D),2.0053368568140395,0.23615820591877554,0.473576754368
Q5_Cutting,FVC_Base,4b. CLOUD (3D),2.0053368568140395,0.3305403331613265,0.662844712752
Q6_Dressing_and_Hygiene,FVC_Base,4b. CLOUD (3D),2.0053368568140395,0.23791603234081635,0.47710178848
Q7_Turning_in_Bed,Bulbar_Onset,4b. CLOUD (3D),-11.044458854879052,0.5057526765408163,-5.5857646268
Q8_Walking,Bulbar_Onset,4b. CLOUD (3D),-11.044458854879052,0.8799883851173471,-9.718995512200001
Q9_Climbing_Stairs,Bulbar_Onset,4b. CLOUD (3D),-11.04445885487905,0.7673550550153062,-8.475021332199999
Q4_Handwriting,Bulbar_Onset,4b. CLOUD (3D),-11.719597236016316,0.5688185968979591,-6.666324856
Q5_Cutting,Bulbar_Onset,4b. CLOUD (3D),-11.719597236016316,0.7961505626938773,-9.330563933999999
Q6_Dressing_and_Hygiene,Bulbar_Onset,4b. CLOUD (3D),-11.719597236016316,0.5730525567346938,-6.71594516
Q1_Speech,FVC_Base,4b. CLOUD (3D),1.7603834765631459,0.3626300203409694,0.638367895914
Q2_Salivation,FVC_Base,4b. CLOUD (3D),1.7603834765631459,0.17074067724198982,0.30056906699400004
Q3_Swallowing,FVC_Base,4b. CLOUD (3D),1.7603834765631456,0.21282966816040821,0.374661831152
Q4_Handwriting,BMI_Base,4b. CLOUD (3D),3.571267405159907,0.2854315925061225,1.01935254272
Q5_Cutting,BMI_Base,4b. CLOUD (3D),3.5712674051599063,0.3995061417183674,1.4267432620799998
Q6_Dressing_and_Hygiene,BMI_Base,4b. CLOUD (3D),3.5712674051599067,0.2875561817959184,1.0269400192
Q2_Salivation,Sex_Female,4c. CLOUD (Diag),3.8002707349134472,0.3908484693877551,1.48533
Q8_Walking,Age_Base,4c. CLOUD (Diag),0.8892171257945242,0.36710943877551017,0.32644
Q2_Salivation,Treatment_Active,4c. CLOUD (Diag),1.1518372156422445,0.3948882653061224,0.454847
Q2_Salivation,Age_Base,4c. CLOUD (Diag),-2.8553089775827423,0.18393035714285713,-0.525178
Q7_Turning_in_Bed,Treatment_Active,4c. CLOUD (Diag),-0.7057575699325715,0.47775612244897964,-0.33718
Q4_Handwriting,Sex_Female,4c. CLOUD (Diag),0.18653015866900138,0.5031974489795918,0.0938615
Q9_Climbing_Stairs,Treatment_Active,4c. CLOUD (Diag),-3.436534575083132,0.6254614795918368,-2.14942
R_1_Dyspnea,Sex_Female,4c. CLOUD (Diag),1.9062599409091816,0.319465875,0.608985
Q6_Dressing_and_Hygiene,Sex_Female,4c. CLOUD (Diag),0.7908756400795243,0.4970882653061225,0.393135
R_2_Orthopnea,Treatment_Active,4c. CLOUD (Diag),2.2294687344027295,0.44517780612244895,0.99251
Q5_Cutting,Treatment_Active,4c. CLOUD (Diag),1.13877887935818,0.6298413265306122,0.71725
R_3_Respiratory_Insufficiency,Treatment_Active,4c. CLOUD (Diag),1.8635662476275143,0.7378111734693877,1.37496
Q4_Handwriting,Age_Base,4c. CLOUD (Diag),3.6507723847968174,0.2447594387755102,0.893561
R_1_Dyspnea,Age_Base,4c. CLOUD (Diag),-2.5676900972519277,0.15015441326530612,-0.38555
Q8_Walking,Sex_Female,4c. CLOUD (Diag),1.7192681249647577,0.7193293367346939,1.23672
Q6_Dressing_and_Hygiene,Age_Base,4c. CLOUD (Diag),2.610256052333793,0.2470795918367347,0.644941
R_3_Respiratory_Insufficiency,Age_Base,4c. CLOUD (Diag),-2.8484857698257526,0.36246275510204085,-1.03247
R_1_Dyspnea,Treatment_Active,4c. CLOUD (Diag),1.293000343919457,0.32488622448979587,0.420078
Q9_Climbing_Stairs,Sex_Female,4c. CLOUD (Diag),1.5358447630974124,0.6184622448979592,0.949862
Q8_Walking,Treatment_Active,4c. CLOUD (Diag),-2.7259890524567445,0.7274020408163265,-1.98289
Q4_Handwriting,Treatment_Active,4c. CLOUD (Diag),3.0115068857721763,0.49077091836734693,1.47796
Q5_Cutting,Age_Base,4c. CLOUD (Diag),3.838076943331565,0.31486862244897956,1.20849
Q9_Climbing_Stairs,Age_Base,4c. CLOUD (Diag),-0.10320938689679478,0.30837602040816325,-0.0318273
Q7_Turning_in_Bed,Sex_Female,4c. CLOUD (Diag),1.4789849130358288,0.5060288265306122,0.748409
Q5_Cutting,Sex_Female,4c. CLOUD (Diag),0.843949774983099,0.6313017857142857,0.532787
Q7_Turning_in_Bed,Age_Base,4c. CLOUD (Diag),1.3178190989227327,0.23142933673469387,0.304982
Q1_Speech,Age_Base,4c. CLOUD (Diag),-1.0724164190678667,0.3513336734693878,-0.376776
Q1_Speech,Sex_Female,4c. CLOUD (Diag),3.681148273414339,0.7331326530612244,2.69877
R_2_Orthopnea,Sex_Female,4c. CLOUD (Diag),2.855524730921482,0.4471752551020408,1.27692
Q6_Dressing_and_Hygiene,Treatment_Active,4c. CLOUD (Diag),0.7721053978528535,0.49341709183673466,0.38097
Q3_Swallowing,Age_Base,4c. CLOUD (Diag),-2.41361202398342,0.21183852040816328,-0.511296
Q1_Speech,Treatment_Active,4c. CLOUD (Diag),-0.4743902925350305,0.7471632653061224,-0.354447
Q3_Swallowing,Sex_Female,4c. CLOUD (Diag),2.711455191632714,0.4628326530612245,1.25495
Q3_Swallowing,Treatment_Active,4c. CLOUD (Diag),-0.33616130283055445,0.45132500000000003,-0.151718
R_2_Orthopnea,Age_Base,4c. CLOUD (Diag),-2.8014213755316075,0.2146813775510204,-0.601413
R_3_Respiratory_Insufficiency,Sex_Female,4c. CLOUD (Diag),2.60900469202356,0.751275,1.96008
Q4_Handwriting,FVC_Base,4c. CLOUD (Diag),0.7587253145238356,0.25420734248341836,0.19287354588
Q5_Cutting,FVC_Base,4c. CLOUD (Diag),0.7587253145238356,0.35985777004336733,0.27303319976
Q6_Dressing_and_Hygiene,FVC_Base,4c. CLOUD (Diag),0.7587253145238356,0.258473613717602,0.196110473864
R_1_Dyspnea,BMI_Base,4c. CLOUD (Diag),0.9526163273281926,0.2531851778464285,0.241188334254
R_2_Orthopnea,BMI_Base,4c. CLOUD (Diag),0.9526163273281925,0.3669926117816326,0.349603153992
R_3_Respiratory_Insufficiency,BMI_Base,4c. CLOUD (Diag),0.9526163273281925,0.46501213335637753,0.44297815064100005
Q7_Turning_in_Bed,FVC_Base,4c. CLOUD (Diag),1.3514542912156395,0.22074080215000003,0.298321104312
Q8_Walking,FVC_Base,4c. CLOUD (Diag),1.3514542912156393,0.3918800375642858,0.529607958408
Q9_Climbing_Stairs,FVC_Base,4c. CLOUD (Diag),1.3514542912156395,0.34113848059285723,0.46103306349600004
Q7_Turning_in_Bed,Bulbar_Onset,4c. CLOUD (Diag),-8.701343487654238,0.5079644562142855,-4.41997321304
Q8_Walking,Bulbar_Onset,4c. CLOUD (Diag),-8.701343487654238,0.90178674827551,-7.84675624936
Q9_Climbing_Stairs,Bulbar_Onset,4c. CLOUD (Diag),-8.701343487654237,0.7850212606836734,-6.83073963432
Q1_Speech,BMI_Base,4c. CLOUD (Diag),1.1678194511812319,0.46940404592295915,0.5481791752919999
Q2_Salivation,BMI_Base,4c. CLOUD (Diag),1.1678194511812319,0.22614738124362244,0.26409931065
Q3_Swallowing,BMI_Base,4c. CLOUD (Diag),1.1678194511812319,0.28356362291709186,0.33115111449
Q4_Handwriting,Bulbar_Onset,4c. CLOUD (Diag),-9.493531986278535,0.5788671913775512,-5.49549419715
Q5_Cutting,Bulbar_Onset,4c. CLOUD (Diag),-9.493531986278535,0.8194486225510206,-7.7794617093000005
Q6_Dressing_and_Hygiene,Bulbar_Onset,4c. CLOUD (Diag),-9.493531986278533,0.5885821131530614,-5.5877231177699995
Q4_Handwriting,BMI_Base,4c. CLOUD (Diag),4.019133406070172,0.29539497598086734,1.18723181595
Q5_Cutting,BMI_Base,4c. CLOUD (Diag),4.019133406070171,0.418163284742347,1.6806540269
Q6_Dressing_and_Hygiene,BMI_Base,4c. CLOUD (Diag),4.019133406070171,0.30035248458954084,1.20715670441
Q1_Speech,FVC_Base,4c. CLOUD (Diag),1.8554831573969346,0.36901583251586734,0.6847026620459999
Q2_Salivation,FVC_Base,4c. CLOUD (Diag),1.8554831573969346,0.17778279690114795,0.329872985325
Q3_Swallowing,FVC_Base,4c. CLOUD (Diag),1.8554831573969346,0.2229198220399235,0.413623975245
R_1_Dyspnea,FVC_Base,4c. CLOUD (Diag),3.8477740661034914,0.21964776257142857,0.8451549644999999
R_2_Orthopnea,FVC_Base,4c. CLOUD (Diag),3.8477740661034914,0.3183800360816326,1.225054446
R_3_Respiratory_Insufficiency,FVC_Base,4c. CLOUD (Diag),3.847774066103492,0.40341569569387753,1.55225245175
Q7_Turning_in_Bed,BMI_Base,4c. CLOUD (Diag),2.3468976117517566,0.2582859275857143,0.6061706266
Q8_Walking,BMI_Base,4c. CLOUD (Diag),2.3468976117517566,0.4585337102102041,1.0761316694
Q9_Climbing_Stairs,BMI_Base,4c. CLOUD (Diag),2.3468976117517566,0.39916167757346943,0.9367915878
R_1_Dyspnea,Bulbar_Onset,4c. CLOUD (Diag),-6.0628868166055385,0.449870302392857,-2.72751272556
R_2_Orthopnea,Bulbar_Onset,4c. CLOUD (Diag),-6.062886816605539,0.6520882408775508,-3.95353719888
R_3_Respiratory_Insufficiency,Bulbar_Onset,4c. CLOUD (Diag),-6.0628868166055385,0.8262535383341835,-5.00948168474
Q1_Speech,Bulbar_Onset,4c. CLOUD (Diag),-12.238658035916682,0.9048779602551019,-11.0744919198
Q2_Salivation,Bulbar_Onset,4c. CLOUD (Diag),-12.238658035916682,0.43594805548469384,-5.3354191725
Q3_Swallowing,Bulbar_Onset,4c. CLOUD (Diag),-12.238658035916682,0.5466302963010204,-6.690021268500001
